"281471747879040","281471747879103","US","United States of America","New York","Fairport","43.098671","-77.441967","14450","-04:00","Windstream Communications LLC","windstream.com","DSL","1","585","USNY0477","Fairport","-","-","-"
"281471748007320","281471748007327","US","United States of America","Missouri","Kansas City","39.099730","-94.578570","64116","-05:00","Ma Huateng","nocix.net","T1","1","816","USMO0460","Kansas City","-","-","-"
"281471748068864","281471748070383","US","United States of America","Washington","Wenatchee","47.423460","-120.310350","98801","-07:00","Northwest Internet","nwinternet.com","DSL","1","509","USWA0487","Wenatchee","-","-","-"
"281471748153584","281471748153599","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471748160230","281471748160232","US","United States of America","New York","New York City","40.713192","-74.006065","10001","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","212/646/718/917","USNY0996","New York","-","-","-"
"281471748174553","281471748174553","US","United States of America","Illinois","Chicago","41.875772","-87.620606","60608","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","312/773","USIL0225","Chicago","-","-","-"
"281471748189990","281471748189992","US","United States of America","Texas","Houston","29.763030","-95.362061","77250","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","281/713","USTX0617","Houston","-","-","-"
"281471748207056","281471748207063","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Matthews Animal Hosp Inc","centurylink.com","COMP","1","408","USCA0993","San Jose","-","-","-"
"281471748224257","281471748224257","US","United States of America","California","Santa Ana","33.745570","-117.867830","92725","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","714","USCA1016","Santa Ana","-","-","-"
"281471748235350","281471748235352","US","United States of America","Florida","Tampa","27.947520","-82.458430","33695","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","813","USFL0481","Tampa","-","-","-"
"281471748246722","281471748246724","US","United States of America","Missouri","Kansas City","39.099730","-94.578570","64106","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","816/913","USMO0460","Kansas City","-","-","-"
"281471748260360","281471748260391","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471748276016","281471748276023","US","United States of America","California","Dublin","37.702150","-121.935790","94568","-07:00","Foster Farms","fosterfarms.com","T1","1","925","USCA0314","Dublin","-","-","-"
"281471748290033","281471748290033","US","United States of America","Iowa","Cedar Rapids","42.008341","-91.643974","52402","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","319","USIA0138","Cedar Rapids","-","-","-"
"281471748305152","281471748305407","US","United States of America","Arizona","Phoenix","33.448232","-112.074054","85003","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","602","USAZ0166","Phoenix","-","-","-"
"281471748316706","281471748316708","US","United States of America","Texas","Dallas","32.783060","-96.806500","75270","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","214/469","USTX0327","Dallas","-","-","-"
"281471748335737","281471748335737","US","United States of America","Georgia","Forest Park","33.622050","-84.369090","30050","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","404","USGA0218","Forest Park","-","-","-"
"281471748340879","281471748340880","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","56944","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","202","USDC0001","Washington","-","-","-"
"281471748356686","281471748356688","US","United States of America","California","Cupertino","37.323000","-122.032180","95014","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408","USCA0273","Cupertino","-","-","-"
"281471748377153","281471748377153","US","United States of America","Pennsylvania","Pittsburgh","40.440620","-79.995890","15222","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","412","USPA1290","Pittsburgh","-","-","-"
"281471748398793","281471748398793","US","United States of America","Minnesota","Minneapolis","44.979970","-93.263910","55401","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","612/651/763/952","USMN0503","Minneapolis","-","-","-"
"281471748416150","281471748416152","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404","USGA0028","Atlanta","-","-","-"
"281471748428453","281471748428453","US","United States of America","Maryland","Baltimore","39.290380","-76.612190","21276","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","410","USMD0018","Baltimore","-","-","-"
"281471748438976","281471748438983","US","United States of America","Colorado","Denver","39.739359","-104.983595","80231","-06:00","Design Lines Inc","dlinesinc.com","COMP","1","303/720","USCO0105","Denver","-","-","-"
"281471748448462","281471748448464","US","United States of America","Wyoming","Burlington","44.446111","-108.430556","82411","-06:00","CenturyLink Communications LLC","centurylink.com","DSL","1","307","USWY0025","Burlington","-","-","-"
"281471748459128","281471748459151","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471748473569","281471748473569","US","United States of America","Iowa","Cedar Rapids","42.008341","-91.643974","52402","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","319","USIA0138","Cedar Rapids","-","-","-"
"281471748484305","281471748484305","US","United States of America","Pennsylvania","Pittsburgh","40.440620","-79.995890","15222","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","412","USPA1290","Pittsburgh","-","-","-"
"281471748503507","281471748503508","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471748521993","281471748521993","US","United States of America","California","Los Angeles","34.052571","-118.243907","90013","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","213/310/424/323/805/818","USCA0638","Los Angeles","-","-","-"
"281471748536280","281471748536287","US","United States of America","California","El Segundo","33.919201","-118.416584","90245","-07:00","Dentaquest LLC","advantagedental.com","COMP","1","310/424","USCA0341","El Segundo","-","-","-"
"281471748552440","281471748552447","CA","Canada","British Columbia","Vancouver","49.240820","-123.116713","V6B 5A6","-07:00","Raymond James","raymondjames.ca","COMP","1","604","CAXX0518","Vancouver","-","-","-"
"281471748569658","281471748569668","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","404","USGA0028","Atlanta","-","-","-"
"281471748595704","281471748595711","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Clean Harbors","cleanharbors.com","COMP","1","408","USCA0993","San Jose","-","-","-"
"281471748618446","281471748618448","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471748630086","281471748630088","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","56944","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","202","USDC0001","Washington","-","-","-"
"281471748645158","281471748645160","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","56944","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","202","USDC0001","Washington","-","-","-"
"281471748659309","281471748659309","US","United States of America","Iowa","Cedar Rapids","42.008341","-91.643974","52402","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","319","USIA0138","Cedar Rapids","-","-","-"
"281471748935174","281471748935180","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471748942137","281471748942137","US","United States of America","New York","New York City","40.713192","-74.006065","10001","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","212/646/718/917","USNY0996","New York","-","-","-"
"281471748950305","281471748950305","US","United States of America","Minnesota","Minneapolis","44.979970","-93.263910","55401","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","612/651/763/952","USMN0503","Minneapolis","-","-","-"
"281471748958486","281471748958488","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471748962741","281471748962741","US","United States of America","Oklahoma","Tulsa","36.153980","-95.992780","74172","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","918","USOK0537","Tulsa","-","-","-"
"281471748969990","281471748969996","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","56944","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","202","USDC0001","Washington","-","-","-"
"281471748980286","281471748980288","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471748988553","281471748988553","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404","USGA0028","Atlanta","-","-","-"
"281471748996558","281471748996560","US","United States of America","Florida","Tampa","27.947520","-82.458430","33695","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","813","USFL0481","Tampa","-","-","-"
"281471749003641","281471749003641","US","United States of America","Kansas","Lawrence","38.971673","-95.235304","66045","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","785","USKS0319","Lawrence","-","-","-"
"281471749011947","281471749011951","US","United States of America","Washington","Vancouver","45.638633","-122.661456","98664","-07:00","NW Surgical Specialist","reboundmd.com","COMP","1","360","USWA0468","Vancouver","-","-","-"
"281471749021226","281471749021228","US","United States of America","California","Los Angeles","34.052571","-118.243907","90013","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","213/310/424/323/805/818","USCA0638","Los Angeles","-","-","-"
"281471749028352","281471749028352","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471749037890","281471749037896","US","United States of America","Florida","Jacksonville","30.332134","-81.655671","32202","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","904","USFL0228","Jacksonville","-","-","-"
"281471749046586","281471749046607","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471749058081","281471749058081","US","United States of America","Georgia","Forest Park","33.622050","-84.369090","30050","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","404","USGA0218","Forest Park","-","-","-"
"281471749064886","281471749064888","US","United States of America","Washington","Tukwila","47.474046","-122.260966","98178","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","206/253/425","USWA0369","Renton","-","-","-"
"281471749073013","281471749073013","US","United States of America","California","Sunnyvale","37.368830","-122.036150","94086","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408/510","USCA1116","Sunnyvale","-","-","-"
"281471749080970","281471749080972","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404","USGA0028","Atlanta","-","-","-"
"281471749089432","281471749089455","US","United States of America","Louisiana","Monroe","32.524505","-92.128516","71201","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","318","USLA0319","Monroe","-","-","-"
"281471749101929","281471749101929","US","United States of America","North Carolina","Charlotte","35.227090","-80.843130","28263","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","704","USNC0121","Charlotte","-","-","-"
"281471749107882","281471749107884","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404","USGA0028","Atlanta","-","-","-"
"281471749114481","281471749114481","US","United States of America","Virginia","Arlington","38.881010","-77.104280","22226","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","703","USVA0023","Arlington","-","-","-"
"281471749125597","281471749125597","US","United States of America","Virginia","Arlington","38.881010","-77.104280","22226","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","703","USVA0023","Arlington","-","-","-"
"281471749163358","281471749163360","US","United States of America","New York","New York City","40.713192","-74.006065","10001","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","212/646/718/917","USNY0996","New York","-","-","-"
"281471749170594","281471749170596","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404","USGA0028","Atlanta","-","-","-"
"281471749183057","281471749183057","US","United States of America","New Jersey","Piscataway","40.540094","-74.466195","08854","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","732/908","USNJ0409","Piscataway","-","-","-"
"281471749191622","281471749191624","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471749368320","281471749368575","US","United States of America","Illinois","Belleville","38.520047","-89.984209","62220","-05:00","Sprint Communications Inc.","sprint.com","DSL","1","618","USIL0089","Belleville","310","120","T-Mobile"
"281471749587392","281471749587455","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","20037","-04:00","Sprint Communications Inc.","sprint.com","DSL","1","202","USDC0001","Washington","310","120","T-Mobile"
"281471749809152","281471749810175","US","United States of America","Illinois","Naperville","41.770999","-88.153042","60563","-05:00","Sprint Communications Inc.","sprint.com","DSL","1","630","USIL0828","Naperville","310","120","T-Mobile"
"281471750060032","281471750062127","US","United States of America","Virginia","Herndon","38.969570","-77.386143","22070","-04:00","Sprint Communications Inc.","sprint.com","DSL","1","703","USVA0362","Herndon","310","120","T-Mobile"
"281471751350568","281471751350575","US","United States of America","Texas","Dallas","32.783060","-96.806500","75202","-05:00","AT&T Enterprises LLC","att.com","DSL","1","214/469/972","USTX0327","Dallas","310","030/070/150/170/410/560/680","AT&T"
"281471751473184","281471751473247","US","United States of America","California","San Francisco","37.774930","-122.419420","94107","-07:00","AT&T Enterprises LLC","att.com","DSL","1","415","USCA0987","San Francisco","310","030/070/150/170/410/560/680","AT&T"
"281471751611200","281471751611263","US","United States of America","California","Berkeley","37.871590","-122.272750","94704","-07:00","AT&T Enterprises LLC","att.com","DSL","1","510","USCA0010","Albany","310","030/070/150/170/410/560/680","AT&T"
"281471751719104","281471751719111","US","United States of America","Texas","Dallas","32.783060","-96.806500","75202","-05:00","AT&T Enterprises LLC","att.com","DSL","1","214/469/972","USTX0327","Dallas","310","030/070/150/170/410/560/680","AT&T"
"281471751819784","281471751819887","US","United States of America","California","Los Angeles","34.052571","-118.243907","90013","-07:00","AT&T Enterprises LLC","att.com","DSL","1","213/310/424/323/805/818","USCA0638","Los Angeles","310","030/070/150/170/410/560/680","AT&T"
"281471751905688","281471751905695","US","United States of America","Texas","Dallas","32.783060","-96.806500","75202","-05:00","AT&T Enterprises LLC","att.com","DSL","1","214/469/972","USTX0327","Dallas","310","030/070/150/170/410/560/680","AT&T"
"281471752008896","281471752008903","US","United States of America","California","San Francisco","37.774930","-122.419420","94107","-07:00","AT&T Enterprises LLC","att.com","DSL","1","415","USCA0987","San Francisco","310","030/070/150/170/410/560/680","AT&T"
"281471752095528","281471752095535","US","United States of America","Texas","Dallas","32.783060","-96.806500","75202","-05:00","AT&T Enterprises LLC","att.com","DSL","1","214/469/972","USTX0327","Dallas","310","030/070/150/170/410/560/680","AT&T"
"281471752208800","281471752208831","US","United States of America","California","Newport Beach","33.626747","-117.894942","92663","-07:00","AT&T Enterprises LLC","att.com","DSL","1","949","USCA0764","Newport Beach","310","030/070/150/170/410/560/680","AT&T"
"281471752320192","281471752320223","US","United States of America","California","Wilmington","33.780000","-118.261670","90744","-07:00","AT&T Enterprises LLC","att.com","DSL","1","323","USCA1245","Wilmington","310","030/070/150/170/410/560/680","AT&T"
"281471752747008","281471752747015","US","United States of America","New York","New York City","40.713192","-74.006065","10018","-04:00","TruComm","trucomm.net","T1","1","212/646/917","USNY0996","New York","-","-","-"
"281471752903798","281471752903800","US","United States of America","Virginia","Herndon","38.969570","-77.386143","20170","-04:00","PCCW Global Inc.","pccwglobal.com","DSL","1","571/703","USVA0362","Herndon","-","-","-"
"281471752998505","281471752998506","DE","Germany","Hessen","Frankfurt am Main","50.110880","8.681996","65931","+02:00","PCCW Global Inc.","pccwglobal.com","DSL","49","069","GMXX0040","Frankfurt/Main","-","-","-"
"281471753014863","281471753014864","US","United States of America","Virginia","Herndon","38.969570","-77.386143","20170","-04:00","PCCW Global Inc.","pccwglobal.com","DSL","1","571/703","USVA0362","Herndon","-","-","-"
"281471753031176","281471753031176","FR","France","Ile-de-France","Paris","48.859078","2.293486","75000","+02:00","PCCW Global Inc.","pccwglobal.com","DSL","33","01","FRXX0295","Neuilly-sur-Seine","-","-","-"
"281471753037409","281471753037409","MY","Malaysia","Wilayah Persekutuan Kuala Lumpur","Kuala Lumpur","3.141301","101.686621","50480","+08:00","PCCW Global Inc.","pccwglobal.com","DSL","60","03","MYXX0008","Kuala Lumpur","-","-","-"
"281471753047137","281471753047138","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","-","+08:00","PCCW Global Inc.","pccwglobal.com","DSL","852","02522","CHXX0049","Hong Kong","-","-","-"
"281471753056027","281471753056255","US","United States of America","Virginia","Herndon","38.969570","-77.386143","20170","-04:00","PCCW Global Inc.","pccwglobal.com","DSL","1","571/703","USVA0362","Herndon","-","-","-"
"281471753142838","281471753142838","FR","France","Provence-Alpes-Cote-d'Azur","Marseille","43.296950","5.381070","13942","+02:00","PCCW Global Inc.","pccwglobal.com","DSL","33","04","FRXX0059","Marseille","-","-","-"
"281471753267200","281471753267455","TW","Taiwan (Province of China)","Taipei","Taipei","25.038171","121.563599","100","+08:00","PCCW Global Inc.","pccwglobal.com","DSL","886","02","TWXX0021","Taipei","-","-","-"
"281471753325347","281471753325360","US","United States of America","Virginia","Herndon","38.969570","-77.386143","20170","-04:00","PCCW Global Inc.","pccwglobal.com","DSL","1","571/703","USVA0362","Herndon","-","-","-"
"281471753329734","281471753329734","ID","Indonesia","Jakarta Raya","Jakarta","-6.208678","106.845493","12850","+07:00","PCCW Global Inc.","pccwglobal.com","DSL","62","021","IDXX0022","Jakarta","-","-","-"
"281471753333525","281471753333526","US","United States of America","California","Los Angeles","34.052571","-118.243907","90013","-07:00","PCCW Global Inc.","pccwglobal.com","DSL","1","213/310/424/323/805/818","USCA0638","Los Angeles","-","-","-"
"281471753360489","281471753360490","MX","Mexico","Ciudad de Mexico","Mexico City","19.428470","-99.127610","14629","-06:00","PCCW Global Inc.","pccwglobal.com","DSL","52","055","MXDF0132","Mexico City","-","-","-"
"281471753409608","281471753409615","US","United States of America","Colorado","Broomfield","39.920640","-105.086537","80020","-06:00","Hampton Technologies","hamptontech.net","COMP","1","303","USCO0044","Broomfield","-","-","-"
"281471753441000","281471753441007","US","United States of America","California","Carlsbad","33.158057","-117.350825","92008","-07:00","Michael Griess","centurylink.com","COMP","1","760","USCA0182","Carlsbad","-","-","-"
"281471753462784","281471753462863","US","United States of America","New York","New York City","40.713192","-74.006065","10001","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","212/646/718/917","USNY0996","New York","-","-","-"
"281471753486824","281471753486831","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","HDMG","hdmg.com","COMP","1","408","USCA0993","San Jose","-","-","-"
"281471753504952","281471753504959","US","United States of America","Arizona","Phoenix","33.448232","-112.074054","85022","-07:00","North Phoenix Health Institute","phoenixhealthinstitute.com","COMP","1","602","USAZ0166","Phoenix","-","-","-"
"281471753534040","281471753534047","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471753550952","281471753550959","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Simister Orthodontics","simisterortho.com","COMP","1","408","USCA0993","San Jose","-","-","-"
"281471753588680","281471753588687","US","United States of America","Colorado","Aurora","39.729495","-104.831857","80010","-06:00","Martin","layerhost.com","T1","1","303/720","USCO0019","Aurora","-","-","-"
"281471753612656","281471753612663","US","United States of America","New Mexico","Albuquerque","35.084490","-106.651140","87102","-06:00","Credit2b.com","uswest.net","COMP","1","505","USNM0004","Albuquerque","-","-","-"
"281471753640652","281471753640679","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471753677904","281471753677991","US","United States of America","Washington","Seattle","47.604309","-122.329845","98164","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","206","USWA0395","Seattle","-","-","-"
"281471753698285","281471753698285","US","United States of America","Florida","Tampa","27.947520","-82.458430","33695","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","813","USFL0481","Tampa","-","-","-"
"281471753719624","281471753719655","US","United States of America","Louisiana","Monroe","32.524505","-92.128516","71201","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","318","USLA0319","Monroe","-","-","-"
"281471753729777","281471753729777","US","United States of America","New Jersey","Piscataway","40.540094","-74.466195","08854","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","732/908","USNJ0409","Piscataway","-","-","-"
"281471753742694","281471753742700","US","United States of America","Indiana","Indianapolis","39.768506","-86.157181","46207","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","317","USIN0305","Indianapolis","-","-","-"
"281471753778173","281471753778173","US","United States of America","North Carolina","Rocky Mount","35.938286","-77.790269","27802","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","252","USNC0581","Rocky Mount","-","-","-"
"281471753799384","281471753799391","US","United States of America","Colorado","Denver","39.739359","-104.983595","80261","-06:00","CenturyLink Communications LLC","centurylink.com","DSL","1","303","USCO0105","Denver","-","-","-"
"281471753825848","281471753825855","US","United States of America","Oregon","Portland","45.523459","-122.676465","97209","-07:00","Full Upright Position","uswest.net","COMP","1","503/971","USOR0275","Portland","-","-","-"
"281471753844646","281471753844648","US","United States of America","Arizona","Phoenix","33.448232","-112.074054","85003","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","602","USAZ0166","Phoenix","-","-","-"
"281471753901578","281471753901580","US","United States of America","Indiana","Indianapolis","39.768506","-86.157181","46207","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","317","USIN0305","Indianapolis","-","-","-"
"281471753920248","281471753920255","US","United States of America","Louisiana","Monroe","32.524505","-92.128516","71201","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","318","USLA0319","Monroe","-","-","-"
"281471753933904","281471753933911","US","United States of America","Texas","El Paso","31.758694","-106.487042","79905","-06:00","KM Concessions Inc","kmssa.com","COMP","1","915","USTX0413","El Paso","-","-","-"
"281471753944218","281471753944220","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471753951014","281471753951016","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471753958065","281471753958065","US","United States of America","Virginia","Arlington","38.881010","-77.104280","22226","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","703","USVA0023","Arlington","-","-","-"
"281471753962662","281471753962672","US","United States of America","Pennsylvania","Pittsburgh","40.440620","-79.995890","15222","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","412","USPA1290","Pittsburgh","-","-","-"
"281471753974677","281471753974677","US","United States of America","Iowa","Cedar Rapids","42.008341","-91.643974","52402","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","319","USIA0138","Cedar Rapids","-","-","-"
"281471753983610","281471753983616","US","United States of America","California","Los Angeles","34.052571","-118.243907","90013","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","213/310/424/323/805/818","USCA0638","Los Angeles","-","-","-"
"281471753989370","281471753989375","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","56944","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","202","USDC0001","Washington","-","-","-"
"281471753999993","281471753999993","US","United States of America","Washington","Tukwila","47.474046","-122.260966","98178","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","206/253/425","USWA0369","Renton","-","-","-"
"281471754008101","281471754008101","US","United States of America","Georgia","Forest Park","33.622050","-84.369090","30050","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","404","USGA0218","Forest Park","-","-","-"
"281471754030848","281471754031103","US","United States of America","Colorado","Denver","39.739359","-104.983595","80261","-06:00","CenturyLink Communications LLC","centurylink.com","DSL","1","303","USCO0105","Denver","-","-","-"
"281471754044717","281471754044717","US","United States of America","Colorado","Denver","39.739359","-104.983595","80261","-06:00","Qwest Communications Company LLC","qwest.net","DSL","1","303","USCO0105","Denver","-","-","-"
"281471754057701","281471754057701","US","United States of America","Virginia","Arlington","38.881010","-77.104280","22226","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","703","USVA0023","Arlington","-","-","-"
"281471754070757","281471754070757","US","United States of America","Georgia","Forest Park","33.622050","-84.369090","30050","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404","USGA0218","Forest Park","-","-","-"
"281471754078558","281471754078560","US","United States of America","Colorado","Highlands Ranch","39.553915","-104.969305","80126","-06:00","Qwest Communications Company LLC","qwest.net","DSL","1","303/720","USCO0245","Louviers","-","-","-"
"281471754089400","281471754089407","US","United States of America","Texas","Austin","30.267150","-97.743130","78751","-05:00","Health and Human Services Comm","centrylink.com","COMP","1","512","USTX0057","Austin","-","-","-"
"281471754099088","281471754099095","US","United States of America","Colorado","Denver","39.739359","-104.983595","80261","-06:00","Larry H Miller Group","lhmretail.com","COMP","1","303","USCO0105","Denver","-","-","-"
"281471754106557","281471754106557","US","United States of America","Kansas","Lawrence","38.971673","-95.235304","66045","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","785","USKS0319","Lawrence","-","-","-"
"281471754116045","281471754116045","US","United States of America","North Carolina","Charlotte","35.227090","-80.843130","28263","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","704","USNC0121","Charlotte","-","-","-"
"281471754126673","281471754126673","US","United States of America","Minnesota","Minneapolis","44.979970","-93.263910","55401","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","612/651/763/952","USMN0503","Minneapolis","-","-","-"
"281471754135985","281471754135985","US","United States of America","Indiana","Rochester","41.064760","-86.215830","46975","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","574","USIN0567","Rochester","-","-","-"
"281471754155586","281471754155588","US","United States of America","New Jersey","Newark","40.732277","-74.173575","07102","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","973","USNJ0355","Newark","-","-","-"
"281471754220000","281471754220015","US","United States of America","Texas","Houston","29.763030","-95.362061","77057","-05:00","Kaplan Educational Center","qwestisp.net","COMP","1","281/713/832","USTX0617","Houston","-","-","-"
"281471754240222","281471754240224","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404","USGA0028","Atlanta","-","-","-"
"281471754251361","281471754251361","US","United States of America","Illinois","Chicago","41.875772","-87.620606","60608","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","312/773","USIL0225","Chicago","-","-","-"
"281471754271952","281471754271959","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Alta City House","avenue5apt.com","COMP","1","408","USCA0993","San Jose","-","-","-"
"281471754285498","281471754285500","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408","USCA0993","San Jose","-","-","-"
"281471754294705","281471754294705","US","United States of America","California","Sunnyvale","37.368830","-122.036150","94086","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408/510","USCA1116","Sunnyvale","-","-","-"
"281471754308824","281471754308831","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","Adams and Son Trucking Inc","adamsindustriesinc.com","COMP","1","408","USCA0993","San Jose","-","-","-"
