"3003034368","3003034468","DCH","ME","Montenegro","Bar","Susanj","Orion Telekom mreza u CG","oriontelekom.rs","DCH"
"3005969352","3005969359","DCH","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","GrupoPuri","dattaweb.com","DCH"
"3005988195","3005988417","DCH","CH","Switzerland","Zurich","Zurich","Private Layer Inc","privatelayer.com","DCH"
"3007092077","3007092086","VPN","TT","Trinidad and Tobago","Mayaro-Rio Claro","Rio Claro","FineISP Limited","safe-vpn.mobi","DCH"
"3007162383","3007162383","PUB","US","United States of America","California","Pleasanton","Internet Utilities Europe and Asia Limited","cyberassets.ae","DCH"
"3007182928","3007182928","PUB","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","Cyber Assets Fzco","cyberassets.ae","DCH"
"3007264300","3007264312","DCH","AR","Argentina","San Juan","Rivadavia","Leiria Hugo Leandro","fchosts.net","DCH"
"3010150868","3010150869","PUB","BR","Brazil","Pernambuco","Mata","ATL Comercio e Servicos de Informatica Ltda","microsatonline.com.br","DCH"
"3019983005","3019983005","VPN","JP","Japan","Hokkaido","Sapporo","Open Computer Network","ocn.ne.jp","ISP"
"3022758216","3022758239","DCH","JP","Japan","Tokyo","Tokyo","NTT Docomo Business Inc.","ntt.com","DCH"
"3026120297","3026120302","DCH","AU","Australia","Queensland","Bowen Hills","CustomTec Pty Ltd","customtec.net.au","DCH"
"3029606400","3029606527","DCH","IN","India","Maharashtra","Mumbai","Broadband","abuseradar.com","DCH"
"3029778425","3029778427","DCH","CN","China","Beijing","Beijing","CloudVSP.Inc","cloudvsp.com","DCH"
"3031730837","3031730837","VPN","TH","Thailand","Pathum Thani","Rangsit","TOT Public Company Limited","tot.co.th","ISP/MOB"
"3033984019","3033984020","PUB","VN","Viet Nam","Ha Noi","Hanoi","VietServer Services Technology Company Limited","vietserver.vn","DCH"
"3034497254","3034497297","DCH","AU","Australia","New South Wales","Sydney","NextHop Pty Ltd","nexthop.com.au","DCH"
"3037772096","3037772096","PUB","AR","Argentina","Cordoba","Cordoba","Cooperativa de Provision Colsecor Ltda","colsecor.com.ar","DCH"
"3041798787","3041798787","DCH","PE","Peru","Lima","Lima","IFX Networks Argentina S.R.L.","ifxnetworks.com","DCH"
"3041837859","3041837859","DCH","EC","Ecuador","Pichincha","Quito","IFX Networks Argentina S.R.L.","ifxnetworks.com","DCH"
"3041843526","3041843526","PUB","PY","Paraguay","Asuncion","Asuncion","IFX Networks Argentina S.R.L.","ifxnetworks.com","DCH"
"3044498708","3044498708","PUB","PE","Peru","Lima","Lima","IFX Networks Argentina S.R.L.","ifxnetworks.com","DCH"
"3046080074","3046080074","PUB","CO","Colombia","Antioquia","Castilla","UNE Epm Telecomunicaciones S.A.","une.net.co","ISP"
"3048304894","3048304894","PUB","DE","Germany","Hamburg","Hamburg","My Tech BZ","my-tec.bz","DCH"
"3050383060","3050383060","PUB","AR","Argentina","Santa Fe","Ceres","Servicios S.A.","puntodeservicios.com","DCH"
"3050709134","3050709134","DCH","DK","Denmark","Hovedstaden","Copenhagen","Cyber Assets Fzco","cyberassets.ae","DCH"
"3050725271","3050725273","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Hosteg","hosteg.com","DCH"
"3050757133","3050757134","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","Saint Albans","Internet Utilities Europe and Asia Limited","cyberassets.ae","DCH"
"3050765040","3050765040","PUB","IN","India","Maharashtra","Pune","Global Communication Network Limited","ipraft.com","DCH"
"3050777923","3050777924","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Cyber Assets Fzco","cyberassets.ae","DCH"
"3050801163","3050801171","DCH","US","United States of America","Texas","Houston","Global Communication Network Limited","ipraft.com","DCH"
"3050821539","3050821539","DCH","BR","Brazil","Santa Catarina","Chapeco","Ferenz Networks","ferenz.com.br","DCH"
"3051922572","3051922695","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Upnet Solucoes E Tecnologia Eireli","bktele.com.br","DCH"
"3055888490","3055888490","PUB","CN","China","Shandong","Rizhao","ChinaNet Shandong Province Network","chinatelecom.com.cn","DCH"
"3058206580","3058206583","DCH","IN","India","Maharashtra","Mumbai","Mahaonline Limited","mahaonline.gov.in","DCH"
"3059528599","3059528668","DCH","CN","China","Beijing","Beijing","Aliyun Computing Co. Ltd","aliyun.com","DCH"
"3061750528","3061750611","DCH","CN","China","Henan","Nanyang","China Unicom Henan Province Network","chinaunicom.com","DCH"
"3063615559","3063615559","PUB","TW","Taiwan (Province of China)","Taichung","Taichung","E-Max Network Corp.","veetime.com","DCH"
"3063628870","3063628870","PUB","TW","Taiwan (Province of China)","Taichung","Taichung","E-Max Network Corp.","veetime.com","DCH"
"3063644843","3063644843","PUB","TW","Taiwan (Province of China)","Taichung","Taichung","E-Max Network Corp.","veetime.com","DCH"
"3063658859","3063658859","PUB","TW","Taiwan (Province of China)","Taichung","Taichung","E-Max Network Corp.","veetime.com","DCH"
"3063667538","3063667538","PUB","TW","Taiwan (Province of China)","Taichung","Taichung","E-Max Network Corp.","veetime.com","DCH"
"3066868275","3066868275","PUB","CN","China","Liaoning","Panjin","ChinaNet Liaoning Province Network","chinatelecom.com.cn","DCH"
"3070189326","3070189326","VPN","US","United States of America","California","Los Angeles","5G Network Operations Pty Ltd","5gn.com.au","DCH"
"3075583232","3075583999","DCH","HK","Hong Kong","Hong Kong","Hong Kong","Shen Yang Wai Yun Ke Ji You Xian Gong Si","easyhost.com.hk","DCH"
"3078859195","3078859195","VPN","CN","China","Zhejiang","Huzhou","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","DCH"
"3080874994","3080874994","PUB","CN","China","Anhui","Fuyang","ChinaNet Anhui Province Network","chinatelecom.com.cn","DCH"
"3081102225","3081102227","DCH","CN","China","Anhui","Lu'an","ChinaNet Anhui Province Network","chinatelecom.com.cn","DCH"
"3081230592","3081230677","DCH","CN","China","Anhui","Chuzhou","ChinaNet Anhui Province Network","chinatelecom.com.cn","DCH"
"3088453988","3088453988","VPN","TH","Thailand","Krung Thep Maha Nakhon","Bangkok","Advanced Info Service Public Company Limited","ais.co.th","ISP/MOB"
"3088939008","3088941055","DCH","AU","Australia","Queensland","Brisbane","Akamai Technologies Inc.","akamai.com","CDN"
"3089163338","3089163338","PUB","US","United States of America","Oregon","Portland","Amazon.com Inc.","amazon.com","DCH"
"3090414592","3090415103","DCH","SE","Sweden","Stockholms lan","Bromma","Akamai Technologies Inc.","akamai.com","CDN"
"3091799963","3091800019","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com","DCH"
"3091980076","3091980076","DCH","CA","Canada","Ontario","Toronto","Amanah Tech Inc.","amanah.com","DCH"
"3093871648","3093871648","DCH","US","United States of America","Ohio","Columbus","Hurricane Electric LLC","he.net","DCH"
"3093873723","3093873735","DCH","US","United States of America","California","Fremont","Hurricane Electric LLC","he.net","DCH"
"3093876478","3093876479","DCH","LU","Luxembourg","Luxembourg","Luxembourg","Hurricane Electric LLC","he.net","DCH"
"3093893144","3093893147","DCH","US","United States of America","Minnesota","Minneapolis","Hurricane Electric LLC","he.net","DCH"
"3093904161","3093904161","DCH","US","United States of America","Texas","Dallas","Cargill","saluslifestyles.com","DCH"
"3093927136","3093927167","DCH","US","United States of America","New York","New York City","Modrokkr Inc","he.net","DCH"
"3093952926","3093952927","DCH","US","United States of America","Illinois","Naperville","5Nines LLC","he.net","DCH"
"3094025664","3094025695","DCH","CA","Canada","Quebec","Montreal","Edilex Inc.","kinoads.com","DCH"
"3094039432","3094039439","DCH","CA","Canada","Quebec","Montreal","Leaseweb Canada Inc.","leaseweb.com","DCH"
"3094057120","3094057135","DCH","CA","Canada","Quebec","Montreal","Leaseweb Canada Inc.","leaseweb.com","DCH"
"3094067568","3094067575","DCH","CA","Canada","Quebec","Montreal","Xteme Marketing Inc","leaseweb.com","DCH"
"3094077408","3094077415","DCH","CA","Canada","Quebec","Montreal","Red Inquest","leaseweb.com","DCH"
"3097818055","3097818055","DCH","SG","Singapore","Singapore","Singapore","USC/UFMG Peering Research Testbed","ufmg.br","DCH"
"3098142834","3098142857","DCH","US","United States of America","California","San Francisco","Amazon.com Inc.","amazon.com","DCH"
"3098417954","3098417955","PUB","US","United States of America","California","Los Angeles","Colocation America Corporation","colocationamerica.com","DCH"
"3098422836","3098422838","PUB","US","United States of America","California","El Segundo","Colocation America Corporation","colocationamerica.com","DCH"
"3098437541","3098437545","DCH","US","United States of America","California","Glendale","Colocation America Corporation","colocationamerica.com","DCH"
"3103924369","3103924370","DCH","RU","Russian Federation","Moskva","Moscow","LLC 3Data DC","3data.ru","DCH"
"3104020065","3104020083","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy","SIA Maklaut","maklaut.lv","DCH"
"3104177192","3104177192","PUB","UA","Ukraine","Lvivska oblast","L'viv","AS6723 Limited Liability Company","as6723.net","DCH"
"3104305158","3104305158","DCH","TR","Turkiye","Bursa","Bursa","MGN Teknoloji Anonim Sirketi","mgnteknoloji.com.tr","DCH"
"3104421893","3104421893","PUB","RU","Russian Federation","Rostovskaya oblast'","Taganrog","Prostie Reshenia LLC","pg19.ru","DCH"
"3104569762","3104569762","PUB","TR","Turkiye","Istanbul","Istanbul","DT Teknoloji Anonim Sirketi","dt.net.tr","DCH"
"3104662152","3104662155","VPN","US","United States of America","New Jersey","Stockholm","Internet Vikings International AB","internetvikings.com","DCH"
"3104707093","3104707093","PUB","RU","Russian Federation","Krasnodarskiy kray","Taman'","Multiservice Networks Ltd.","mcc.net.ru","DCH"
"3104830752","3104830783","DCH","DE","Germany","Nordrhein-Westfalen","Dusseldorf","Eiffage Bauholding GmbH","wiit.cloud","DCH"
"3104849172","3104849172","PUB","DE","Germany","Baden-Wurttemberg","Karlsruhe","netcup GmbH","netcup.de","DCH"
"3104992184","3104992255","VPN","US","United States of America","Delaware","Wilmington","Steel-Axis LLC","ipv4.rent","DCH"
"3105096192","3105096447","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Manchester","IP Multihome Limited","ipmultihome.com","DCH"
"3105192267","3105192267","PUB","PS","Palestine, State of","Ramallah","Ramallah","Zone Technologies Ltd","zone.ps","DCH"
"3105271601","3105271623","DCH","LV","Latvia","Riga","Riga","SIA Veesp","veesp.com","DCH"
"3105403915","3105403915","DCH","RU","Russian Federation","Voronezhskaya oblast'","Voronezh","Wipline LLC","wipline.ru","DCH"
"3105534981","3105534981","VPN","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Opera Norway AS","opera.com","DCH"
"3105647959","3105647992","DCH","RU","Russian Federation","Rostovskaya oblast'","Donetsk","Vladimir Dmitriev","meshnet.su","DCH"
"3105762938","3105762957","DCH","IT","Italy","Lazio","Rome","Alconn SRL","alconn.it","DCH"
"3105969618","3105969618","PUB","US","United States of America","Illinois","Chicago","HZ Hosting Ltd","hostzealot.com","DCH"
"3106178048","3106178192","DCH","NL","Netherlands (Kingdom of the)","Zuid-Holland","Pijnacker","Go-Trex Holding BV","go-trex.com","DCH"
"3106247680","3106247935","DCH","IL","Israel","HaMerkaz","Petah Tikva","Interhost Communication Solutions Ltd.","interhost.co.il","DCH"
"3106361137","3106361137","VPN","KG","Kyrgyzstan","Bishkek Shaary","Bishkek","Skynet Telecom LLC","skynettelecom.net","ISP"
"3106478593","3106478594","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Telford","ELITETELE.COM Limited","elitetele.com","DCH"
"3106578090","3106578093","DCH","RU","Russian Federation","Tverskaya oblast'","Toropets","KVS Ltd","mart.ru","DCH"
"3106689375","3106689385","DCH","FR","France","Ile-de-France","Nanterre","Sapinet SAS","sapinet.fr","DCH"
"3106889111","3106889113","VPN","US","United States of America","California","Los Angeles","SIA Bite Latvija","bite.lv","DCH"
"3106968859","3106968891","DCH","KZ","Kazakhstan","Ulytau oblysy","Kazakhstan","Jusan Mobile JSC","jusanmobile.kz","DCH"
"3107158594","3107158620","PUB","RO","Romania","Bucuresti","Bucharest","Omnipresence SRL","iptelco.ro","DCH"
"3107343441","3107343441","DCH","DE","Germany","Bayern","Limburg","SCT Schiele GmbH","sct.de","DCH"
"3107466400","3107466400","PUB","PL","Poland","Mazowieckie","Warsaw","Portfast Ltd","portfast.co.uk","DCH"
"3107643522","3107643596","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Slough","Aruba S.p.A. - Cloud Services UK","arubacloud.com","DCH"
"3107807583","3107807584","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","TripAdvisor Limited","tripadvisor.com","DCH"
"3107839210","3107839210","PUB","BR","Brazil","Sao Paulo","Sao Paulo","Ivan Bulavkin","onerinvestments.com","DCH"
"3107873086","3107873086","PUB","UA","Ukraine","Cherkaska oblast","Cherkasy","SIA Maklaut","maklaut.lv","DCH"
"3108082842","3108082843","DCH","RU","Russian Federation","Moskva","Moscow","HLL LLC","qrator.net","DCH"
"3108160290","3108160290","DCH","DE","Germany","Rheinland-Pfalz","Mainz","Freifunk Rheinland e.V.","freifunk-rheinland.net","DCH"
"3108281278","3108281278","PUB","RU","Russian Federation","Moskva","Moscow","Dora LLC","ithostline.com","DCH"
"3108314701","3108314709","DCH","BA","Bosnia and Herzegovina","Federacija Bosne i Hercegovine","Gracanica","Wirac.net D.O.O.","wirac.ba","DCH"
"3108474629","3108474629","PUB","PS","Palestine, State of","Ramallah","Ramallah","Zone Technologies Ltd","zone.ps","DCH"
"3108579145","3108579145","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","Lowestoft","Atlantic.net Inc.","atlantic.net","DCH"
"3108801885","3108801889","DCH","IT","Italy","Umbria","Todi","Fibraweb S.p.A","fibraweb.it","DCH"
"3108878654","3108878666","DCH","ES","Spain","Catalunya","Lleida","Bonarea Energia SLU","servihosting.es","DCH"
"3108925807","3108925807","DCH","RU","Russian Federation","Kaliningradskaya oblast'","Mayak","Mayak Network LLC","yandex.ru","DCH"
"3109066659","3109066669","DCH","RU","Russian Federation","Voronezhskaya oblast'","Gor'kogo","LLC Internet Tehnologii","noc.su","DCH"
"3109133056","3109133103","DCH","TR","Turkiye","Istanbul","Istanbul","Netbudur Telekomunikasyon Limited Sirketi","netbudur.com","DCH"
"3109202696","3109202703","DCH","IT","Italy","Emilia-Romagna","Casola Valsenio","Lepida S.c.p.A.","lepida.it","DCH"
"3109327596","3109327597","DCH","BA","Bosnia and Herzegovina","Republika Srpska","Prnjavor","Terc Trade Company d.o.o.","networkmanager.ba","DCH"
"3109517603","3109517603","PUB","DE","Germany","Hessen","Frankfurt am Main","Host24 Digital Services Ltd","host24.com.pk","DCH"
"3109577977","3109577978","PUB","DE","Germany","Hessen","Frankfurt am Main","Ivan Bulavkin","onerinvestments.com","DCH"
"3109628669","3109628669","DCH","IN","India","Delhi","New Delhi","Ivan Bulavkin","onerinvestments.com","DCH"
"3109797386","3109797387","DCH","IT","Italy","Veneto","Verona","Cooperativa Sociale Galileo","csgalileo.org","DCH"
"3109860834","3109860839","DCH","US","United States of America","Missouri","Kansas City","CGI Global Limited","cloudbackbone.net","DCH"
"3109953381","3109953483","DCH","RU","Russian Federation","Moskovskaya oblast'","Rozhdestveno","Sergey Mutin","as44303.net","DCH"
"3110003915","3110003915","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Your Hosting B.V.","firstfind.nl","DCH"
"3110069732","3110069732","PUB","RU","Russian Federation","Novgorodskaya oblast'","Velikiy Novgorod","Ivan Bulavkin","onerinvestments.com","DCH"
"3110138880","3110139135","DCH","GB","United Kingdom of Great Britain and Northern Ireland","Scotland","Renfrew","Beeks Financial Cloud Ltd","beeksfx.com","DCH"
"3110280048","3110280127","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","TP Global Operations Limited","truphone.com","DCH"
"3110314148","3110314166","DCH","RU","Russian Federation","Moskva","Moscow","Crelcom LLC","crelcom.ru","DCH"
"3110392973","3110392973","PUB","IN","India","Maharashtra","Mumbai","RedSwitches Pty Ltd","redswitches.com","DCH"
"3110498345","3110498345","DCH","BR","Brazil","Sao Paulo","Sao Paulo","Ivan Bulavkin","onerinvestments.com","DCH"
"3110546039","3110546040","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy","SIA Maklaut","maklaut.lv","DCH"
"3110598180","3110598180","PUB","IR","Iran (Islamic Republic of)","Khuzestan","Bandar-e Emam Khomeyni","PJSC Badr Rayan Jonoob","razip.com","DCH"
"3110630255","3110630270","DCH","DE","Germany","Berlin","Berlin","JSC Timeweb","tmweb.ru","DCH"
"3110717440","3110718463","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","Copaco Cloud B.V.","copaco.com","DCH"
"3110837830","3110837873","DCH","RU","Russian Federation","Moskva","Moscow","Crelcom LLC","crelcom.ru","DCH"
"3110869926","3110869936","DCH","PS","Palestine, State of","Ramallah","Ramallah","Jinan modern Techniques and communication Ltd.","ngn.ps","DCH"
"3110940703","3110940723","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","3NT Solutions LLP","3nt.com","DCH"
"3111027303","3111027303","PUB","AU","Australia","New South Wales","Sydney","Ivan Bulavkin","onerinvestments.com","DCH"
"3111101785","3111101786","PUB","UA","Ukraine","Avtonomna Respublika Krym","Simferopol","Comfort XXI Century Ltd.","azovnet.com","DCH"
"3111185569","3111185569","PUB","UA","Ukraine","Avtonomna Respublika Krym","Simferopol","Comfort XXI Century Ltd.","azovnet.com","DCH"
"3111210003","3111210006","DCH","UA","Ukraine","Avtonomna Respublika Krym","Simferopol","Comfort XXI Century Ltd.","azovnet.com","DCH"
"3111293496","3111293507","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","D1 Informacijske Tehnologije d.o.o.","d1.si","DCH"
"3111459840","3111459857","DCH","RU","Russian Federation","Tyumenskaya oblast'","Tyumen'","Cybertech LLC","cybertech.ru","DCH"
"3111521975","3111521989","DCH","IR","Iran (Islamic Republic of)","Tehran","Tehran","Toos-Ashena PJSC","ashena.net","DCH"
"3111653704","3111653705","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Willesden","Thomas Family Investments Limited","globalaxs.net","DCH"
"3111774357","3111774378","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Servers Tech Fzco","vdsina.com","DCH"
"3111845633","3111845633","DCH","IQ","Iraq","Baghdad","Baghdad","Storm for Information Technology Internet Services Communications Electronic Solutions Software and Automation LLC","stormnetworks.net","DCH"
"3111950814","3111950828","DCH","RU","Russian Federation","Krasnoyarskiy kray","Krasnoyarsk","Maxima LLC","rightside.ru","DCH"
"3112008704","3112008867","DCH","PL","Poland","Dolnoslaskie","Wroclaw","Data Techno Park SP. Z O. O.","datatechnopark.pl","DCH"
"3112061897","3112061897","DCH","US","United States of America","Delaware","Wilmington","Centrix Web Services LLC","centrixweb.com","DCH"
"3112197717","3112197739","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy","SIA Maklaut","maklaut.lv","DCH"
"3112272717","3112272730","VPN","RU","Russian Federation","Rostovskaya oblast'","Krym","Crelcom LLC","crelcom.ru","DCH"
"3112290691","3112290691","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran","Pishgaman Tejarat Sayar Company (Private Joint Stock)","shabdiznet.com","DCH"
"3112294766","3112294766","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran","Pishgaman Tejarat Sayar Company (Private Joint Stock)","shabdiznet.com","DCH"
"3112318711","3112318712","DCH","UA","Ukraine","Kyiv","Kyiv","Demenin B.V.","demenin.net","DCH"
"3112469580","3112469580","DCH","NL","Netherlands (Kingdom of the)","Zuid-Holland","Naaldwijk","WorldStream B.V.","worldstream.nl","DCH"
"3112559149","3112559149","PUB","IQ","Iraq","Baghdad","Baghdad","Storm for Information Technology Internet Services Communications Electronic Solutions Software and Automation LLC","stormnetworks.net","DCH"
"3112649756","3112649771","DCH","IQ","Iraq","Babil","Al Musayyib","Nawafeth al-Hadhara for Internet and Information Systems Co.Ltd","giganet.iq","DCH"
"3112687533","3112687533","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Syn Ltd","syn.ltd.uk","DCH"
"3112819052","3112819052","PUB","UA","Ukraine","Dnipropetrovska oblast","Dnipro","Altair Mega LLC","ua-datasfera.com","DCH"
"3112908743","3112908743","DCH","UA","Ukraine","Kyiv","Kyiv","Demenin B.V.","demenin.net","DCH"
"3112973648","3112973704","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Blycka AB","blycka.com","DCH"
"3113001934","3113001934","PUB","RU","Russian Federation","Tambovskaya oblast'","Tambov","Sesameware FZ-LLC","sesameware.com","DCH"
"3113069671","3113069671","PUB","IT","Italy","Piemonte","Novara","Zadea SRL","zadea.it","DCH"
"3113127506","3113127506","PUB","NL","Netherlands (Kingdom of the)","Overijssel","Haaksbergen","Prelution","prelution.nl","DCH"
"3113168371","3113168383","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","A2 Hosting LLC","a2webhosting.com","DCH"
"3113275280","3113275280","PUB","DE","Germany","Niedersachsen","Meppen","ETN Systems GmbH & Co. KG","etn-systems.de","DCH"
"3113376631","3113376631","PUB","TR","Turkiye","Istanbul","Umraniye","Osbil Technology Ltd.","osbil.com","DCH"
"3113452305","3113452310","DCH","RU","Russian Federation","Moskva","Moscow","IPX - FZCO","iplir.com","DCH"
"3113560361","3113560361","PUB","UA","Ukraine","Kyiv","Kyiv","Hosting Ukraine Ltd","ukraine.com.ua","DCH"
"3113644912","3113644943","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Internet Vikings International AB","internetvikings.com","DCH"
"3113694037","3113694041","DCH","US","United States of America","Michigan","Ann Arbor","A2 Hosting LLC","a2webhosting.com","DCH"
"3113846167","3113846168","PUB","GR","Greece","Attiki","Athens","Lancom Ltd.","lancom.gr","DCH"
"3113995467","3113995499","DCH","ES","Spain","Castilla-La Mancha","La Solana","Comunicaciones Paquillo e Hijos S.L.","ipbroker.es","DCH"
"3114108111","3114108145","DCH","DK","Denmark","Hovedstaden","Ballerup","Cibicom A/S","cibicom.dk","DCH"
"3114195537","3114195538","DCH","BY","Belarus","Minskaya voblasts'","Minsk","Business Network Ltd","bn.by","DCH"
"3114379591","3114379592","DCH","FR","France","Ile-de-France","Paris","Shadow SAS","shadow.guru","DCH"
"3114401231","3114401232","PUB","CZ","Czechia","Jihomoravsky kraj","Brno","IP Node s.r.o.","ipnode.cz","DCH"
"3114447221","3114447221","PUB","DE","Germany","Sachsen","Mittel Horka","JogCorp SAS","jogcorp.fr","DCH"
"3114495802","3114495804","VPN","GB","United Kingdom of Great Britain and Northern Ireland","England","Manchester","M247 Europe SRL","m247.com","DCH"
"3114572957","3114572957","DCH","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","Sewan Belgium SA","sewan.be","DCH"
"3114742809","3114742809","PUB","IT","Italy","Sicilia","Palermo","Neomedia S.r.l.","neomedia.it","DCH"
"3114837067","3114837395","DCH","IT","Italy","Campania","Padula","VIPNET.IT s.r.l.","e4a.it","DCH"
"3114925128","3114925128","PUB","FR","France","Grand-Est","Lauterbourg","Contabo GmbH","contabo.com","DCH"
"3115085859","3115085859","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Thomas Family Investments Limited","globalaxs.net","DCH"
"3115193688","3115193696","PUB","TR","Turkiye","Aydin","Acarlar","Moon DC","moondc.com","DCH"
"3115258644","3115258645","DCH","RU","Russian Federation","Krasnoyarskiy kray","Zheleznogorsk","Posazhennikov Vladimir Vasilevich","city26.ru","DCH"
"3115347530","3115347531","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy","SIA Maklaut","maklaut.lv","DCH"
"3115408449","3115408468","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Dataweb Global LP.","datawebglobal.com","DCH"
"3115533289","3115533297","VPN","DE","Germany","Hessen","Frankfurt am Main","Global Connections Network LLC","globalconnectionpoint.com","DCH"
"3115632640","3115633663","DCH","RU","Russian Federation","Moskva","Moscow","LLC VK","mail.ru","DCH"
"3115709700","3115709700","DCH","RU","Russian Federation","Novosibirskaya oblast'","Novosibirsk","Adman LLC","adman.com","DCH"
"3115818691","3115818691","PUB","DE","Germany","Baden-Wurttemberg","Karlsruhe","netcup GmbH","netcup.de","DCH"
"3115931465","3115931481","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","Poole","WHG Hosting Services Ltd","worldhost.group","DCH"
"3116034084","3116034108","DCH","RU","Russian Federation","Moskva","Moscow","Crelcom LLC","crelcom.ru","DCH"
"3116154897","3116154897","PUB","US","United States of America","Texas","Dallas","Artem Zubkov","kct.me","DCH"
"3116213838","3116213838","PUB","RU","Russian Federation","Krasnodarskiy kray","Novorossiysk","FreeNet L.L.C-FZ","freenetworks.net","DCH"
"3116332835","3116332836","PUB","DE","Germany","Hessen","Frankfurt am Main","UAB Cherry Servers","balticservers.com","DCH"
"3116440731","3116440736","PUB","BE","Belgium","Brussels Hoofdstedelijk Gewest","Brussels","F3 Markets N.V.","f3markets-nv.com","DCH"
"3116455937","3116455943","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","IP Khnykin Vitaliy Yakovlevich","ngs.ru","DCH"
"3116512910","3116512910","VPN","SG","Singapore","Singapore","Singapore","xTom GmbH","xtom.com","DCH"
"3116581321","3116581321","VPN","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","EDIS GmbH","edis.at","DCH"
"3116621355","3116621355","PUB","US","United States of America","Nevada","Las Vegas","Colocation America Corporation","colocationamerica.com","DCH"
"3116768038","3116768038","PUB","FR","France","Grand-Est","Lauterbourg","Contabo GmbH","contabo.com","DCH"
"3116884405","3116884405","DCH","US","United States of America","Missouri","Kansas City","Heymman Servers Corporation","heymman.com","DCH"
"3116938182","3116938185","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Clodo Cloud Service Co. L.L.C","clodocloud.com","DCH"
"3116999307","3116999312","PUB","DE","Germany","Hessen","Frankfurt am Main","Tesonet Ltd","tesonet.lt","DCH"
"3117066931","3117066944","PUB","US","United States of America","New York","New York City","Colocation America Corporation","colocationamerica.com","DCH"
"3117151422","3117151422","DCH","UA","Ukraine","Cherkaska oblast","Cherkasy","SIA Maklaut","maklaut.lv","DCH"
"3117204761","3117204761","PUB","DE","Germany","Bayern","Nuremberg","Vandad Vira Hooman LLC","vandadvira.com","DCH"
"3117269647","3117269647","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","DeluxHost","deluxhost.net","DCH"
"3117343377","3117343377","VPN","NO","Norway","Oslo","Oslo","M247 Europe SRL","m247.com","DCH"
"3117419760","3117419763","DCH","AT","Austria","Wien","Vienna","Next Layer Telekommunikationsdienstleistungs- und Beratungs GmbH","nextlayer.at","DCH"
"3117559706","3117559732","DCH","RU","Russian Federation","Moskovskaya oblast'","Voskresensk","Production co-operative Economic-legal laboratory","epl.vosnet.ru","DCH"
"3117638013","3117638014","DCH","US","United States of America","California","Los Angeles","SIA Bite Latvija","bite.lv","DCH"
"3117739267","3117739267","PUB","UA","Ukraine","Kyiv","Kyiv","Demenin B.V.","demenin.net","DCH"
"3117844134","3117844134","PUB","FR","France","Grand-Est","Lauterbourg","Contabo GmbH","contabo.com","DCH"
"3117945206","3117945206","PUB","RU","Russian Federation","Primorskiy kray","Vladivostok","Mega Tec LLC","megatec.su","DCH"
"3117982192","3117982207","DCH","NL","Netherlands (Kingdom of the)","Groningen","Groningen","ExtraIP B.V.","extraip.com","DCH"
"3118065690","3118065690","VPN","CZ","Czechia","Liberecky kraj","Liberec","IP Node s.r.o.","ipnode.cz","DCH"
