"281471738511050","281471738511056","GB","United Kingdom of Great Britain and Northern Ireland","England","Warrington","52.184460","-0.687590","MK46","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","01234"
"281471738520047","281471738520047","GB","United Kingdom of Great Britain and Northern Ireland","Northern Ireland","Belfast","54.583330","-5.933330","DG9","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","028"
"281471738524151","281471738524151","GB","United Kingdom of Great Britain and Northern Ireland","England","Guildford","51.235360","-0.574270","GU1","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","01483"
"281471738528091","281471738528091","GB","United Kingdom of Great Britain and Northern Ireland","England","Birmingham","52.481420","-1.899830","B3","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","0121"
"281471738543359","281471738543359","GB","United Kingdom of Great Britain and Northern Ireland","England","Ely","52.398570","0.258110","CB7","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","01353"
"281471738556150","281471738556172","GB","United Kingdom of Great Britain and Northern Ireland","Scotland","Edinburgh","55.952060","-3.196480","EH2","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","0131"
"281471738584389","281471738584389","GB","United Kingdom of Great Britain and Northern Ireland","England","Nottingham","52.953600","-1.150470","NG1","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","0115"
"281471738592360","281471738592360","GB","United Kingdom of Great Britain and Northern Ireland","Wales","Maindee","51.590039","-2.980422","CF14","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","029"
"281471738600632","281471738600632","GB","United Kingdom of Great Britain and Northern Ireland","Wales","Colwyn Bay","53.294830","-3.726740","LL29","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","01492"
"281471738608894","281471738608894","GB","United Kingdom of Great Britain and Northern Ireland","England","Brent","51.553060","-0.302300","HA0","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","020"
"281471738629408","281471738629439","GB","United Kingdom of Great Britain and Northern Ireland","England","Frimley","51.302880","-0.725270","GU15","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","01252"
"281471738648178","281471738648178","GB","United Kingdom of Great Britain and Northern Ireland","England","Nottingham","52.953600","-1.150470","NG1","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","0115"
"281471738653529","281471738653529","GB","United Kingdom of Great Britain and Northern Ireland","England","Middlesbrough","54.576230","-1.234830","TS1","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","01642"
"281471738658816","281471738658875","GB","United Kingdom of Great Britain and Northern Ireland","Scotland","Edinburgh","55.952060","-3.196480","EH2","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","0131"
"281471738669572","281471738669572","GB","United Kingdom of Great Britain and Northern Ireland","Scotland","Edinburgh","55.952060","-3.196480","EH2","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","0131"
"281471738687030","281471738687030","GB","United Kingdom of Great Britain and Northern Ireland","England","London","51.508530","-0.125740","WC2N","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","020"
"281471738700942","281471738700942","GB","United Kingdom of Great Britain and Northern Ireland","England","Nottingham","52.953600","-1.150470","NG1","+01:00","Virgin Media Limited","virginmedia.com","DSL","44","0115"
"281471739305216","281471739305471","US","United States of America","Massachusetts","Cambridge","42.375110","-71.105746","02143","-04:00","Verizon Business","verizonenterprise.com","DSL","1","617"
"281471740251648","281471740251903","US","United States of America","New Jersey","Newark","40.732277","-74.173575","07102","-04:00","Verizon Business","verizonenterprise.com","DSL","1","973"
"281471742619648","281471742620159","US","United States of America","New Jersey","Newark","40.732277","-74.173575","07102","-04:00","Verizon Business","verizonenterprise.com","DSL","1","973"
"281471742972778","281471742972780","US","United States of America","Illinois","Naperville","41.770999","-88.153042","60563","-05:00","Verizon Business","verizonenterprise.com","DSL","1","630"
"281471742999402","281471742999404","US","United States of America","Virginia","Richmond","37.553868","-77.460538","23277","-04:00","Verizon Business","verizonenterprise.com","DSL","1","804"
"281471743010666","281471743010676","US","United States of America","New York","New York City","40.713192","-74.006065","10001","-04:00","Verizon Business","verizonenterprise.com","DSL","1","212/646/718/917"
"281471743041969","281471743041969","US","United States of America","New York","New York City","40.713192","-74.006065","10001","-04:00","Verizon Business","verizonenterprise.com","DSL","1","212/646/718/917"
"281471743113536","281471743113567","US","United States of America","New York","New York City","40.713192","-74.006065","10013","-04:00","Call Center Technolo","verizonenterprise.com","COMP","1","212/646/718/917"
"281471743246416","281471743246423","US","United States of America","Virginia","Springfield","38.789280","-77.187200","22150","-04:00","Perfecta Federal LLC","perfecta.com","DSL","1","703"
"281471743402752","281471743403007","US","United States of America","Florida","Jacksonville","30.332134","-81.655671","32246","-04:00","Scholaraid.com Inc","scholaraid.com","DSL","1","904"
"281471743529640","281471743529647","US","United States of America","Massachusetts","Boston","42.358478","-71.060075","02117","-04:00","UUNET Employee/Sherri Schooler","verizonenterprise.com","COMP","1","617"
"281471743663104","281471743663359","US","United States of America","Pennsylvania","Philadelphia","39.952340","-75.163790","19106","-04:00","Rohm and Haas Compan","verizonenterprise.com","T1","1","215/267/484/610"
"281471743747160","281471743747167","US","United States of America","Virginia","Ashburn","39.039474","-77.491809","20147","-04:00","Verizon Business","verizonenterprise.com","DSL","1","703"
"281471743851008","281471743851135","US","United States of America","Missouri","Peace Valley","36.838665","-91.763379","65788","-05:00","Peace Valley","verizonenterprise.com","T1","1","417"
"281471743939840","281471743940095","US","United States of America","New York","New York City","40.713192","-74.006065","10001","-04:00","Verizon Business","verizonenterprise.com","DSL","1","212/646/718/917"
"281471744028568","281471744028575","US","United States of America","California","Santa Clara","37.354110","-121.955490","95051","-07:00","Zynga Game Network Inc","verizonenterprise.com","T1","1","408"
"281471744070288","281471744070295","US","United States of America","California","Mountain View","37.386050","-122.083850","94040","-07:00","Sagent","proprose.com","COMP","1","650"
"281471744196320","281471744196351","US","United States of America","Virginia","Ashburn","39.039474","-77.491809","20147","-04:00","Verizon Business","verizonenterprise.com","DSL","1","703"
"281471744238982","281471744238984","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","56944","-04:00","Verizon Business","verizonenterprise.com","DSL","1","202"
"281471744285952","281471744286207","US","United States of America","Minnesota","Edina","44.889690","-93.349950","55435","-05:00","Nash Finch","nashfinch.com","DSL","1","612/651/763/952"
"281471744362440","281471744362447","US","United States of America","Ohio","Cleveland","41.499227","-81.695855","44114","-04:00","Verizon Business","verizonenterprise.com","DSL","1","216/440"
"281471744423416","281471744423423","US","United States of America","Ohio","Cleveland","41.499227","-81.695855","44114","-04:00","Verizon Business","verizonenterprise.com","DSL","1","216/440"
"281471744495968","281471744495999","US","United States of America","California","Los Angeles","34.052571","-118.243907","90071","-07:00","Grace Genson Cosgrove & Schirm","gracegenson.com","COMP","1","213/310/424/323/562/626/818"
"281471744579648","281471744579655","US","United States of America","Massachusetts","Newburyport","42.812590","-70.877280","01950","-04:00","Fluidsense","verizonenterprise.com","COMP","1","978"
"281471744704112","281471744704119","US","United States of America","Delaware","Newark","39.683720","-75.749660","19715","-04:00","Yuen Lui Studio","yuenluistudio.com","COMP","1","302"
"281471744870048","281471744870143","US","United States of America","Virginia","Ashburn","39.039474","-77.491809","20147","-04:00","Verizon Business","verizonenterprise.com","DSL","1","703"
"281471745013488","281471745013503","US","United States of America","Texas","Coppell","32.954570","-97.015010","75019","-05:00","St Ann Catholic Church","stannparish.org","COMP","1","940"
"281471745094592","281471745094623","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","20037","-04:00","Hagen Software Inc.","hagensoftware.com","COMP","1","202"
"281471745165112","281471745165119","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","20003","-04:00","FTS Capitol Police","verizonenterprise.com","COMP","1","202"
"281471745214600","281471745214607","US","United States of America","Illinois","Mokena","41.526140","-87.889220","60448","-05:00","Compucon","compucon.gr","T1","1","708"
"281471745320608","281471745320791","US","United States of America","Massachusetts","Cambridge","42.375110","-71.105746","02143","-04:00","Verizon Business","verizonenterprise.com","DSL","1","617"
"281471745458176","281471745458431","US","United States of America","Massachusetts","Cambridge","42.375110","-71.105746","02143","-04:00","Verizon Business","verizonenterprise.com","DSL","1","617"
"281471745586512","281471745586527","US","United States of America","Pennsylvania","Wayne","40.044043","-75.387509","19087","-04:00","Radenet","verizonenterprise.com","COMP","1","215/484/610"
"281471745763328","281471745763407","US","United States of America","Texas","Dallas","32.783060","-96.806500","75270","-05:00","Verizon Business","verizonenterprise.com","DSL","1","214/469"
"281471745876200","281471745876207","US","United States of America","New York","Brooklyn","40.650500","-73.949580","11220","-04:00","Deitscht","verizonenterprise.com","COMP","1","718"
"281471745962624","281471745962655","US","United States of America","New York","Westbury","40.755666","-73.587862","11590","-04:00","Tishconc","verizonenterprise.com","COMP","1","516"
"281471746014170","281471746014172","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","56944","-04:00","Verizon Business","verizonenterprise.com","DSL","1","202"
"281471746050984","281471746050991","US","United States of America","Virginia","Ashburn","39.039474","-77.491809","20147","-04:00","Verizon Business","verizonenterprise.com","DSL","1","703"
"281471746067648","281471746067655","US","United States of America","Florida","Davie","26.062870","-80.233100","33314","-04:00","Barnes and noble college","bn.com","COMP","1","954"
"281471746133504","281471746133519","US","United States of America","California","Redwood City","37.484999","-122.236841","94063","-07:00","Dprconst","verizonenterprise.com","DSL","1","650"
"281471746194846","281471746194848","US","United States of America","New York","New York City","40.713192","-74.006065","10001","-04:00","Verizon Business","verizonenterprise.com","DSL","1","212/646/718/917"
"281471746285808","281471746285823","US","United States of America","Pennsylvania","Glen Mills","39.919170","-75.491670","19342","-04:00","Carousel Toyota","carouseltoyota.com","COMP","1","484/610"
"281471746351072","281471746351103","US","United States of America","Pennsylvania","Warrington","40.239722","-75.141667","18976","-04:00","O.P. Schuman and Son","verizonenterprise.com","COMP","1","215/267"
"281471746435328","281471746435391","US","United States of America","Kentucky","Louisville","38.254102","-85.759428","40223","-04:00","Lightyear Network Solutions LLC.","dhgllp.com","T1","1","502"
"281471746498112","281471746498127","US","United States of America","New Jersey","Edison","40.518720","-74.412100","08837","-04:00","General Dynamics","generaldynamics.com","COMP","1","732"
"281471746570280","281471746570287","US","United States of America","Connecticut","South Windsor","41.823710","-72.621200","06074","-04:00","085 Napa Connecticut CT","verizonenterprise.com","DSL","1","860"
"281471746706688","281471746706943","US","United States of America","Massachusetts","Cambridge","42.375110","-71.105746","02143","-04:00","Verizon Business","verizonenterprise.com","DSL","1","617"
"281471746762385","281471746762385","US","United States of America","Virginia","Arlington","38.881010","-77.104280","22226","-04:00","Verizon Business","verizonenterprise.com","DSL","1","703"
"281471746811412","281471746811412","SL","Sierra Leone","Eastern","Daru","7.991940","-10.840560","-","+00:00","Verizon Business","verizonenterprise.com","DSL","232","099"
"281471746910048","281471746910079","US","United States of America","Virginia","Ashburn","39.039474","-77.491809","20147","-04:00","Verizon Business","verizonenterprise.com","DSL","1","703"
"281471746927897","281471746927897","US","United States of America","Massachusetts","Boston","42.358478","-71.060075","02117","-04:00","Verizon Business","verizonenterprise.com","DSL","1","617"
"281471746931114","281471746931116","US","United States of America","New Jersey","Morristown","40.797170","-74.481540","07960","-04:00","Verizon Business","verizonenterprise.com","DSL","1","201/862/973"
"281471746934253","281471746934253","US","United States of America","Colorado","Denver","39.739359","-104.983595","80261","-06:00","Verizon Business","verizonenterprise.com","DSL","1","303"
"281471746953536","281471746953567","US","United States of America","Maryland","Frederick","39.414133","-77.410559","21704","-04:00","High-Tech Consulting","verizonenterprise.com","COMP","1","240/301"
"281471747064064","281471747064071","US","United States of America","California","Redondo Beach","33.849180","-118.388410","90277","-07:00","Stpaulco","verizonenterprise.com","COMP","1","310/424"
"281471747248922","281471747248927","US","United States of America","California","El Segundo","33.919201","-118.416584","90245","-07:00","Vodafone","vodafone.com","DSL","1","310/424"
"281471747357160","281471747357167","PR","Puerto Rico","San Juan","San Juan","18.466273","-66.105717","00927","-04:00","Colegio Sagrado Corazon de Jesus","optivon.com","T1","1939","0787"
"281471747749120","281471747749375","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","56944","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","202"
"281471747772400","281471747772403","US","United States of America","Pennsylvania","Philadelphia","39.952340","-75.163790","19130","-04:00","Windstream Communications LLC","windstream.com","DSL","1","215/267/484/610"
"281471747792000","281471747792031","US","United States of America","New York","New York City","40.713192","-74.006065","10001","-04:00","Windstream Communications LLC","windstream.com","DSL","1","212/646/718/917"
"281471747811645","281471747811645","US","United States of America","Wisconsin","Waukesha","43.011605","-88.231460","53188","-05:00","Windstream Communications LLC","windstream.com","DSL","1","262"
"281471747825216","281471747825231","US","United States of America","California","Los Angeles","34.052571","-118.243907","90013","-07:00","Windstream Communications LLC","windstream.com","DSL","1","213/310/424/323/805/818"
"281471747847124","281471747847155","US","United States of America","Pennsylvania","Philadelphia","39.952340","-75.163790","19176","-04:00","Windstream Communications LLC","windstream.com","DSL","1","215"
"281471747860896","281471747860899","US","United States of America","Illinois","Elgin","42.037250","-88.281190","60123","-05:00","Windstream Communications LLC","windstream.com","DSL","1","224/630/847"
"281471747880636","281471747880639","US","United States of America","Florida","Lauderdale Lakes","26.166470","-80.208380","33311","-04:00","Windstream Communications LLC","windstream.com","DSL","1","954"
"281471748000801","281471748000801","CA","Canada","Quebec","Montreal","45.508840","-73.587810","H1A 0A1","-04:00","GTT","gtt.net","T1","1","514"
"281471748008440","281471748008447","US","United States of America","Missouri","Kansas City","39.099730","-94.578570","64116","-05:00","Tursi Edgar","zaliyo.co.uk","T1","1","816"
"281471748102144","281471748102399","JM","Jamaica","Saint Catherine","Portmore","17.970240","-76.867220","JMACE11","-05:00","Digicel Jamaica","digicel.com","DSL","1876","0876"
"281471748155170","281471748155180","US","United States of America","Missouri","Kansas City","39.099730","-94.578570","64106","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","816/913"
"281471748161298","281471748161316","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","404"
"281471748175430","281471748175432","US","United States of America","Colorado","Highlands Ranch","39.553915","-104.969305","80126","-06:00","Qwest Communications Company LLC","qwest.net","DSL","1","303/720"
"281471748189917","281471748189917","US","United States of America","California","Santa Ana","33.745570","-117.867830","92725","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","714"
"281471748203712","281471748203719","US","United States of America","Florida","Marianna","30.774360","-85.226870","32446","-05:00","Catalyst Fabric Solutions","catalystfabricsolutions.com","COMP","1","850"
"281471748218586","281471748218596","US","United States of America","New Mexico","Albuquerque","35.084490","-106.651140","87102","-06:00","CenturyLink Communications LLC","centurylink.com","DSL","1","505"
"281471748232629","281471748232629","US","United States of America","North Carolina","Charlotte","35.227090","-80.843130","28263","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","704"
"281471748245406","281471748245412","US","United States of America","Missouri","Kansas City","39.099730","-94.578570","64106","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","816/913"
"281471748257013","281471748257013","US","United States of America","Washington","Tukwila","47.474046","-122.260966","98178","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","206/253/425"
"281471748270178","281471748270335","US","United States of America","California","El Segundo","33.919201","-118.416584","90245","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","310/424"
"281471748288201","281471748288201","US","United States of America","Arizona","Tucson","32.221740","-110.926480","85721","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","520"
"281471748302158","281471748302180","US","United States of America","New Jersey","Newark","40.732277","-74.173575","07102","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","973"
"281471748314277","281471748314277","US","United States of America","Florida","Jacksonville","30.332134","-81.655671","32202","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","904"
"281471748333486","281471748333488","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404"
"281471748339656","281471748339679","US","United States of America","Louisiana","Monroe","32.524505","-92.128516","71201","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","318"
"281471748349161","281471748349161","US","United States of America","California","Burbank","37.323280","-121.931620","95159","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408"
"281471748372841","281471748372841","US","United States of America","Florida","Miami","25.774270","-80.193600","33101","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","305/786"
"281471748394418","281471748394440","US","United States of America","California","Los Angeles","34.052571","-118.243907","90013","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","213/310/424/323/805/818"
"281471748412209","281471748412209","US","United States of America","Iowa","Cedar Rapids","42.008341","-91.643974","52402","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","319"
"281471748424417","281471748424417","US","United States of America","Virginia","Arlington","38.881010","-77.104280","22226","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","703"
"281471748436233","281471748436233","US","United States of America","Iowa","Cedar Rapids","42.008341","-91.643974","52402","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","319"
"281471748443792","281471748443799","US","United States of America","North Carolina","Middlesex","35.789720","-78.203330","27557","-04:00","Gerson and Gerson Inc.","gersonandgerson.com","COMP","1","252"
"281471748456925","281471748456925","US","United States of America","Florida","Fort Myers","26.621704","-81.840030","33900","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","239"
"281471748470769","281471748470769","US","United States of America","Pennsylvania","Pittsburgh","40.440620","-79.995890","15222","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","412"
"281471748482034","281471748482036","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408"
"281471748498552","281471748498559","US","United States of America","Colorado","Glendale","39.704990","-104.933590","80246","-06:00","Glendale Staybridge Suites","12pointsconsulting.com","COMP","1","303/720"
"281471748514186","281471748514303","US","United States of America","Texas","Dallas","32.783060","-96.806500","75270","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","214/469"
"281471748528490","281471748528520","US","United States of America","Colorado","Highlands Ranch","39.553915","-104.969305","80126","-06:00","CenturyLink Communications LLC","centurylink.com","DSL","1","303/720"
"281471748545534","281471748545535","US","United States of America","Illinois","Naperville","41.770999","-88.153042","60563","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","630"
"281471748561280","281471748561287","US","United States of America","Illinois","Peoria","40.693732","-89.589115","61602","-05:00","Bradfields Computer Supply","bradfields.com","COMP","1","309"
"281471748589078","281471748589080","US","United States of America","Missouri","Kansas City","39.099730","-94.578570","64106","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","816/913"
"281471748603489","281471748603489","US","United States of America","North Carolina","Charlotte","35.227090","-80.843130","28263","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","704"
"281471748627965","281471748627965","US","United States of America","North Carolina","Charlotte","35.227090","-80.843130","28263","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","704"
"281471748639414","281471748639440","US","United States of America","Washington","Tukwila","47.474046","-122.260966","98178","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","206/253/425"
"281471748652042","281471748652052","US","United States of America","Texas","Dallas","32.783060","-96.806500","75270","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","214/469"
"281471748933174","281471748933204","US","United States of America","Florida","Tampa","27.947520","-82.458430","33695","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","813"
"281471748940190","281471748940192","US","United States of America","California","Cupertino","37.323000","-122.032180","95014","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","408"
"281471748950593","281471748950593","US","United States of America","Colorado","Denver","39.739359","-104.983595","80261","-06:00","Qwest Communications Company LLC","qwest.net","DSL","1","303"
"281471748958589","281471748958589","US","United States of America","Missouri","Maryland Heights","38.712867","-90.429615","63043","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","314"
"281471748964096","281471748964351","US","United States of America","Iowa","Altoona","41.644160","-93.464660","50009","-05:00","Fareway Stores","farewaystores.com","DSL","1","515"
"281471748972210","281471748972216","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404"
"281471748985741","281471748985741","US","United States of America","Iowa","Cedar Rapids","42.008341","-91.643974","52402","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","319"
"281471748994214","281471748994216","US","United States of America","Texas","Dallas","32.783060","-96.806500","75270","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","214/469"
"281471749002742","281471749002751","US","United States of America","Pennsylvania","Philadelphia","39.952340","-75.163790","19176","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","215"
"281471749011904","281471749011911","US","United States of America","Utah","American Fork","40.376785","-111.795926","84003","-06:00","C-A-L Ranch Stores","calranch.com","COMP","1","801"
"281471749021777","281471749021777","US","United States of America","Kansas","Lawrence","38.971673","-95.235304","66045","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","785"
"281471749032418","281471749032428","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404"
"281471749041726","281471749041736","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","56944","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","202"
"281471749053102","281471749053104","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404"
"281471749063490","281471749063504","US","United States of America","Florida","Miami","25.774270","-80.193600","33101","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","305/786"
"281471749070634","281471749070636","US","United States of America","Florida","Orlando","28.538340","-81.379240","32896","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","321/407"
"281471749079469","281471749079469","US","United States of America","Texas","Fort Worth","32.725410","-97.320850","76104","-05:00","Qwest Communications Company LLC","qwest.net","DSL","1","682/817"
"281471749088193","281471749088193","US","United States of America","California","Burbank","37.323280","-121.931620","95159","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408"
"281471749101949","281471749101949","US","United States of America","North Carolina","Raleigh","35.777660","-78.643497","27601","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","919"
"281471749107641","281471749107641","US","United States of America","Virginia","Arlington","38.881010","-77.104280","22226","-04:00","IVCI LLC","ivci.com","T1","1","703"
"281471749116264","281471749116271","US","United States of America","Utah","North Salt Lake","40.848560","-111.906880","84054","-06:00","Brighton Homes Utah","brightonhomes-utah.com","COMP","1","801"
"281471749127221","281471749127221","US","United States of America","California","Burbank","37.323280","-121.931620","95159","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","408"
"281471749165874","281471749165876","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Qwest Communications Company LLC","qwest.net","DSL","1","404"
"281471749177589","281471749177589","US","United States of America","California","San Diego","32.733975","-117.144544","92185","-07:00","Qwest Communications Company LLC","qwest.net","DSL","1","619"
"281471749187369","281471749187370","US","United States of America","Colorado","Denver","39.739359","-104.983595","80261","-06:00","CenturyLink Communications LLC","centurylink.com","DSL","1","303"
"281471749218138","281471749218143","US","United States of America","Ohio","Columbus","39.961380","-82.997749","43215","-04:00","The Clorox Company","clorox.com","COMP","1","614"
"281471749532112","281471749532127","US","United States of America","New York","New York City","40.713192","-74.006065","10018","-04:00","Harvard Maintenance Inc.","harvardmaint.com","T1","1","212/646/917"
"281471749827584","281471749828351","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Cogent Communications LLC","cogentco.com","T1","1","404"
"281471750198016","281471750198527","US","United States of America","Georgia","Atlanta","33.748795","-84.387543","30383","-04:00","Cogent Communications LLC","cogentco.com","T1","1","404"
"281471751422760","281471751422775","US","United States of America","California","San Francisco","37.774930","-122.419420","94104","-07:00","AT&T Enterprises LLC","att.com","DSL","1","415/510/650"
"281471751563856","281471751563863","US","United States of America","California","San Francisco","37.774930","-122.419420","94107","-07:00","AT&T Enterprises LLC","att.com","DSL","1","415"
"281471751687808","281471751688191","US","United States of America","California","San Francisco","37.774930","-122.419420","94104","-07:00","AT&T Enterprises LLC","att.com","DSL","1","415/510/650"
"281471751801984","281471751802047","US","United States of America","Florida","Palm Springs","26.635900","-80.096150","33461","-04:00","AT&T Enterprises LLC","att.com","DSL","1","561"
"281471751891848","281471751891967","US","United States of America","California","San Francisco","37.774930","-122.419420","94199","-07:00","AT&T Enterprises LLC","att.com","DSL","1","415"
"281471752012056","281471752012063","US","United States of America","California","Santa Ana","33.745570","-117.867830","92707","-07:00","AT&T Enterprises LLC","att.com","DSL","1","714"
"281471752119552","281471752119559","US","United States of America","California","El Segundo","33.919201","-118.416584","90245","-07:00","AT&T Enterprises LLC","att.com","DSL","1","310/424"
"281471752247648","281471752247679","US","United States of America","California","Irvine","33.669460","-117.823110","92618","-07:00","AT&T Enterprises LLC","att.com","DSL","1","949"
"281471752442239","281471752442361","US","United States of America","Florida","Tampa","27.947520","-82.458430","33695","-04:00","Level 3 Communications Inc.","level3.com","T1","1","813"
"281471752871952","281471752871967","AU","Australia","-","-","-33.867850","151.207320","-","+10:00","PCCW Global (HK) Limited","pccwglobal.net","T1","61","-"
"281471753000999","281471753001024","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","-","+08:00","PCCW Global (HK) Limited","pccwglobal.net","T1","852","02522"
"281471753022538","281471753022540","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","-","+08:00","PCCW Global (HK) Limited","pccwglobal.net","T1","852","02522"
"281471753036871","281471753036872","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","-","+08:00","PCCW Global (HK) Limited","pccwglobal.net","T1","852","02522"
"281471753049626","281471753049626","JP","Japan","Tokyo","Tokyo","35.689497","139.692317","100-0000","+09:00","PCCW Global (HK) Limited","pccwglobal.net","T1","81","042"
"281471753058949","281471753058950","JP","Japan","Tokyo","Tokyo","35.689497","139.692317","100-0000","+09:00","PCCW Global (HK) Limited","pccwglobal.net","T1","81","042"
"281471753176232","281471753176247","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","-","+08:00","PCCWG Internal","pccwglobal.com","T1","852","02522"
"281471753286177","281471753286178","US","United States of America","Texas","Dallas","32.783060","-96.806500","75270","-05:00","PCCW Global (HK) Limited","pccwglobal.net","T1","1","214/469"
"281471753327555","281471753327556","HK","Hong Kong","Hong Kong","Hong Kong","22.285520","114.157690","-","+08:00","PCCW Global (HK) Limited","pccwglobal.net","T1","852","02522"
"281471753332798","281471753332798","US","United States of America","Illinois","Chicago","41.875772","-87.620606","60608","-05:00","PCCW Global (HK) Limited","pccwglobal.net","T1","1","312/773"
"281471753356586","281471753356586","SG","Singapore","Singapore","Singapore","1.289987","103.850281","178958","+08:00","PCCW Global (HK) Limited","pccwglobal.net","T1","65","06"
"281471753405944","281471753405951","US","United States of America","Colorado","Denver","39.739359","-104.983595","80261","-06:00","CenturyLink Communications LLC","centurylink.com","DSL","1","303"
"281471753436928","281471753437183","US","United States of America","New York","New York City","40.713192","-74.006065","10001","-04:00","CenturyLink Communications LLC","centurylink.com","DSL","1","212/646/718/917"
"281471753458560","281471753458567","US","United States of America","California","San Jose","37.339390","-121.894960","95115","-07:00","CenturyLink Communications LLC","centurylink.com","DSL","1","408"
"281471753483224","281471753483231","US","United States of America","Colorado","Denver","39.739359","-104.983595","80246","-06:00","Joshua Holman","centurylink.com","DSL","1","303/720"
"281471753502152","281471753502159","US","United States of America","Washington","Seattle","47.604309","-122.329845","98101","-07:00","Law Dawgs Inc","uswest.net","COMP","1","206/425"
"281471753527581","281471753527581","US","United States of America","Iowa","Cedar Rapids","42.008341","-91.643974","52402","-05:00","CenturyLink Communications LLC","centurylink.com","DSL","1","319"
